GEE,[],ee.Algorithms.TemporalSegmentation.Ccdc,3154,"Implements the Continuous Change Detection and Classification temporal breakpoint algorithm. This algorithm finds temporal breakpoints in an image collection by iteratively fitting harmonic functions to the data. Fit coefficients are produced for all input bands, but the bands used for breakpoint detection can be specified with the 'breakpointBands' argument. For more details, see Zhu, Z. and Woodcock, C.E., 2014. Continuous change detection and classification of land cover using all available Landsat data. Remote sensing of Environment, 144, pp.152-171.",collection,Collection of images on which to run CCDC.,ImageCollection,Raster,breakpointBands,"The name or index of the bands to use for change detection. If unspecified, all bands are used.",List,NonGeoData,tmaskBands,"The name or index of the bands to use for iterative TMask cloud detection. These are typically the green band and the SWIR1 band. If unspecified, TMask is not used. If specified, 'tmaskBands' must be included in 'breakpointBands'.",List,NonGeoData,minObservations,The number of observations required to flag a change.,Integer,LiteralData,chiSquareProbability,"The chi-square probability threshold for change detection in the range of [0, 1].",Float,LiteralData,minNumOfYearsScaler,Factors of minimum number of years to apply new fitting.,Float,LiteralData,dateFormat,"The time representation to use during fitting: 0 = jDays, 1 = fractional years, 2 = unix time in milliseconds. The start, end and break times for each temporal segment will be encoded this way.",Integer,LiteralData,lambda,"Lambda for LASSO regression fitting. If set to 0, regular OLS is used instead of LASSO.",Float,LiteralData,maxIterations,"Maximum number of runs for LASSO regression convergence. If set to 0, regular OLS is used instead of LASSO.",Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Algorithms.TemporalSegmentation.Ewmacd,3155,"Exponentially Weighted Moving Average Change Detection. This algorithm computes a harmonic model for the 'training' portion of the input data and subtracts that from the original results. The residuals are then subjected to Shewhart X-bar charts and an exponentially weighted moving average. Disturbed pixels are indicated when the charts signal a deviation from the given control limits. The output is a 5 band image containing the bands: ewma: a 1D array of the EWMA score for each input image. Negative values represent disturbance and positive values represent recovery. harmonicCoefficients: A 1-D array of the computed harmonic coefficient pairs. The coefficients are ordered as [constant, sin0, cos0, sin1, cos1...] rmse: the RMSE from the harmonic regression. rSquared: r-squared value from the harmonic regression. residuals: 1D array of residuals from the harmonic regression. See: Brooks, E.B., Wynne, R.H., Thomas, V.A., Blinn, C.E. and Coulston, J.W., 2014. On-the-fly massively multitemporal change detection using statistical quality control charts and Landsat data. IEEE Transactions on Geoscience and Remote Sensing, 52(6), pp.3316-3332.",timeSeries,Collection from which to extract EWMA. This collection is expected to contain 1 image for each year and be sorted temporally.,ImageCollection,Raster,vegetationThreshold,Threshold for vegetation. Values below this are considered non-vegetation.,Float,LiteralData,trainingStartYear,"Start year of training period, inclusive.",Integer,LiteralData,trainingEndYear,"End year of training period, exclusive.",Integer,LiteralData,harmonicCount,Number of harmonic function pairs (sine and cosine) used.,Integer,LiteralData,xBarLimit1,Threshold for initial training xBar limit.,Float,LiteralData,xBarLimit2,Threshold for running xBar limit.,Integer,LiteralData,lambda,The 'lambda' tuning parameter weighting new years vs the running average.,Float,LiteralData,lambdasigs,"EWMA control bounds, in units of standard deviations.",Float,LiteralData,rounding,Should rounding be performed for EWMA.,Boolean,LiteralData,persistence,Minimum number of observations needed to consider a change.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Algorithms.TemporalSegmentation.LandTrendr,3156,"Landsat-based detection of Trends in Disturbance and Recovery: temporally segments a time-series of images by extracting the spectral trajectories of change over time. The first band of each image is used to find breakpoints, and those breakpoints are used to perform fitting on all subsequent bands. The breakpoints are returned as a 2-D matrix of 4 rows and as many columns as images. The first two rows are the original X and Y values. The third row contains the Y values fitted to the estimated segments, and the 4th row contains a 1 if the corresponding point was used as a segment vertex or 0 if not. Any additional fitted bands are appended as rows in the output. Breakpoint fitting assumes that increasing values represent disturbance and decreasing values represent recovery. See: Kennedy, R.E., Yang, Z. and Cohen, W.B., 2010. Detecting trends in forest disturbance and recovery using yearly Landsat time series: 1. LandTrendr - Temporal segmentation algorithms. Remote Sensing of Environment, 114(12), pp.2897-2910.",timeSeries,"Yearly time-series from which to extract breakpoints. The first band is usedto find breakpoints, and all subsequent bands are fitted using those breakpoints.",ImageCollection,Raster,maxSegments,Maximum number of segments to be fitted on the time series.,Integer,LiteralData,spikeThreshold,Threshold for dampening the spikes (1.0 means no dampening).,Float,LiteralData,vertexCountOvershoot,"The initial model can overshoot the maxSegments + 1 vertices by this amount. Later, it will be pruned down to maxSegments + 1.",Integer,LiteralData,preventOneYearRecovery,Prevent segments that represent one year recoveries.,Boolean,LiteralData,recoveryThreshold,"If a segment has a recovery rate faster than 1/recoveryThreshold (in years), then the segment is disallowed.",Float,LiteralData,pvalThreshold,"If the p-value of the fitted model exceeds this threshold, then the current model is discarded and another one is fitted using the Levenberg-Marquardt optimizer.",Float,LiteralData,bestModelProportion,Allows models with more vertices to be chosen if their p-value is no more than (2 - bestModelProportion) times the p-value of the best model.,Float,LiteralData,minObservationsNeeded,Min observations needed to perform output fitting.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Algorithms.TemporalSegmentation.LandTrendrFit,3157,"Interpolates a time series using a set of LandTrendr breakpoint years. For each input band in the timeSeries, outputs a new 1D array-valued band containing the input values interpolated between the breakpoint times identified by the vertices image. See the LandTrendr Algorithm for more details.",timeSeries,Time series to interpolate.,ImageCollection,Raster,vertices,Vertices image. A 1D array of LandTrendr breakpoint years.,Image,Raster,spikeThreshold,Threshold for dampening input spikes (1.0 means no dampening).,Float,LiteralData,minObservationsNeeded,Min observations needed.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Algorithms.TemporalSegmentation.StructuralChangeBreakpoints,3158,"Runs breakpoint detection, similar to R's strucchange::breakpoints function. Each pixel is fit by a piecewise linear/harmonic model, of the form Y = A + B * t + C * cos(2 * pi * season(t)) + D * sin(2 * pi * season(t)) + E * cos(4 * pi * season(t)) + F * sin(4 * pi * season(t)) + ... In this equation, 't' is the start time of the image in the format specified by 'dateFormat', and 'season(t)' is the fractional year of that start time (see the description of dateFormat for details). The maximum order of the harmonic terms is determined by 'seasonalModelOrder'. The result is an image containing two bands, plus two bands per band in the input: tStart , tEnd : each of these holds a 1D array, with one entry per segment in the piecewise linear fit; each entry contains the start time of the first or last images in that segment. By default the values here are in fractional years, for easy use with the coefficients. coefs_BANDNAME : there will be one such output band per input band. Each of these holds a 2D array, with one row per segment. The values in that row are the coefficients of the linear fit for that segment - that is, the values of A, B, C, ... for that segment. As described above, the values here are affected by 'dateFormat' . rmse_BANDNAME : there will be one such output band per input band. This holds a 1D array, with one entry per segment. The value for each segment is the RMSE for the linear fit residuals for that segment.",collection,Collection of images on which to detect breakpoints.,ImageCollection,Raster,breakpointBand,The name of the band to use for breakpoint detection. Optional only if the images have only a single band.,String,LiteralData,seasonalModelOrder,The order of the harmonic seasonal model.,Integer,LiteralData,minSpacing,"The minimum spacing between breakpoints. If this is between 0 and 1 (exclusive), it will be interpreted as a fraction of the number of images in the collection. Otherwise, it will be interpreted as a number of samples.",Float,LiteralData,maxBreaks,The maximum number of breakpoints.,Integer,LiteralData,dateFormat,"The time representation to use in the results: 1 = fractional years,  2 = unix time in milliseconds. This affects the values in the tStart and tEnd bands and the 't' values used in the harmonic model. The fractional years used here and in that model are defined as the fractional number of 365.25-day years since 1 Jan 1970.",Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Algorithms.TemporalSegmentation.VCT,3159,"Vegetation Change Tracker, an automated approach for reconstructing recent forest disturbance history using dense Landsat time series stacks. The output is a 2D array per pixel containing 6 rows x N years. The output rows contain: input years, VCT landcover mask, magnitude in term of the UD composite, magnitude of distubance in B4, magnitude of distubance in NDVI, magnitude of distubance in dNBR. See: Huang, C., Goward, S.N., Masek, J.G., Thomas, N., Zhu, Z. and Vogelmann, J.E., 2010. An automated approach for reconstructing recent forest disturbance history using dense Landsat time series stacks. Remote Sensing of Environment, 114(1), pp.183-198.",timeSeries,"Collection from which to extract VCT disturbances, containing the bands: B3, B4, B5, B7, thermal, NDVI, DNBR, and COMP. This collection is expected to contain 1 image for each year, sorted by time.",ImageCollection,Raster,landCover,"Collection from which to extract VCT masks. This collection is expected to contain 1 image for each image in the timeSeries, sorted by time.",ImageCollection,Raster,maxUd,Maximum Z-score composite value for detecting forest.,Float,LiteralData,minNdvi,Minimum NDVI value for forest.,Float,LiteralData,forThrMax,Maximum threshold for forest.,Float,LiteralData,nYears,Maximum number of years.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Algorithms.TemporalSegmentation.Verdet,3160,"Vegetation Regeneration and Disturbance Estimates through Time, forest change detection algorithm. This algorithm generates a yearly clear-sky composite from satellite imagery, calculates a spectral vegetation index for each pixel in that composite, spatially segments the vegetation index image into patches, temporally divides the time series into differently sloped segments, and then labels those segments as disturbed, stable, or regenerating. Segmentation at both the spatial and temporal steps are performed using total variation regularization. The output consists of a 1D array per pixel containing the slope of fitted trend lines. Negative values indicate disturbance and positive values regeneration. See: Hughes, M.J., Kaylor, S.D. and Hayes, D.J., 2017.  Patch-based forest change detection from Landsat time series. Forests, 8(5), p.166.",timeSeries,"Collection from which to extract VeRDET scores. This collection is expected to contain 1 image for each year, sorted temporally.",ImageCollection,Raster,tolerance,Convergence tolerance.,Float,LiteralData,alpha,Regularization parameter for segmentation.,Float,LiteralData,nRuns,Maximum number of runs for convergence.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Algorithms.Terrain,3161,"Calculates slope, aspect, and a simple hillshade from a terrain DEM. Expects an image containing either a single band of elevation, measured in meters, or if there's more than one band, one named 'elevation'. Adds output bands named 'slope' and 'aspect' measured in degrees plus an unsigned byte output band named 'hillshade' for visualization. All other bands and metadata are copied from the input image. The local gradient is computed using the 4-connected neighbors of each pixel, so missing values will occur around the edges of an image.",input,"An elevation image, in meters.",Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array,3162,Returns an array with the given coordinates.,values,"An existing array to cast, or a number/list of numbers/nested list of numbers of any depth to create an array from. For nested lists, all inner arrays at the same depth must have the same length and numbers may only be present at the deepest level.",Object,NonGeoData,pixelType,"The type of each number in the values argument. If the pixel type is not provided, it will be inferred from the numbers in 'values'. If there aren't any numbers in 'values', this type must be provided.",PixelType,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.abs,3163,"On an element-wise basis, computes the absolute value of the input.",this:input,The input array.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.accum,3164,"Accumulates elements of an array along the given axis, by setting each element of the result to the reduction of elements along that axis up to and including the current position. May be used to make a cumulative sum, a monotonically increasing sequence, etc.",this:array,Array to accumulate.,Array,NonGeoData,axis,Axis along which to perform the accumulation.,Integer,LiteralData,reducer,"Reducer to accumulate values. Default is SUM, to produce the cumulative sum of each vector along the given axis.",Reducer,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.acos,3165,"On an element-wise basis, computes the arccosine in radians of the input.",this:input,The input array.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.add,3166,"On an element-wise basis, adds the first value to the second.",this:left,The left-hand value.,Array,NonGeoData,right,The right-hand value.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.and,3167,"On an element-wise basis, returns 1 if and only if both values are non-zero.",this:left,The left-hand value.,Array,NonGeoData,right,The right-hand value.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.argmax,3168,"Returns the position, as a list of indices in each array axis, of the maximum value in an array, or null if the array is empty. If there are multiple occurrences of the maximum, returns the position of the first.",this:array,,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.asin,3169,"On an element-wise basis, computes the arcsine in radians of the input.",this:input,The input array.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.atan,3170,"On an element-wise basis, computes the arctangent in radians of the input.",this:input,The input array.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.atan2,3171,"On an element-wise basis, calculates the angle formed by the 2D vector [x, y].",this:left,The left-hand value.,Array,NonGeoData,right,The right-hand value.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.bitCount,3172,"On an element-wise basis, calculates the number of one-bits in the 64-bit two's complement binary representation of the input.",this:input,The input array.,Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Array.bitsToArray,3173,"Converts the bits of an integer to an Array. The array has as many elements as the position of the highest set bit, or a single 0 for a value of 0.",input,The integer to transform.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
